model,seed,ablation,instance_id,final_passed,safe_pass,first_pass_attempt,total_attempts,regression_count,oscillation_count,oscillation_index,updates_accepted,updates_rejected
claude-sonnet-4-20250514,43,full_calibrated,django__django-14017,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14155,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14238,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14382,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14411,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14534,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14580,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14608,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14667,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14672,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14730,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14752,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14787,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14855,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-14997,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,43,full_calibrated,django__django-14999,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15061,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15202,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15213,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,43,full_calibrated,django__django-15252,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,43,full_calibrated,django__django-15320,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15347,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15388,1,1,4,4,0,1,0.3333,1,2
claude-sonnet-4-20250514,43,full_calibrated,django__django-15400,1,1,3,3,0,1,0.5,1,1
claude-sonnet-4-20250514,43,full_calibrated,django__django-15498,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,43,full_calibrated,django__django-15695,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15738,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15781,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15789,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15790,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,43,full_calibrated,django__django-15814,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,none,astropy__astropy-12907,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,astropy__astropy-14182,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,astropy__astropy-14365,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,astropy__astropy-14995,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,astropy__astropy-6938,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,astropy__astropy-7746,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-10914,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-10924,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11001,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11019,1,1,2,2,0,1,1.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11039,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11049,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11099,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11133,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11179,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11283,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11422,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11564,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11583,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11620,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11630,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11742,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11797,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11815,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11848,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11905,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11910,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11964,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-11999,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12113,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12125,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12184,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12284,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12286,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12308,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12453,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12470,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12497,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12589,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12700,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12708,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12747,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12856,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12908,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-12983,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13028,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13033,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13158,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13220,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13230,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13265,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13315,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13321,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13401,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13447,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13448,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13551,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13590,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13658,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13660,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13710,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13757,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13768,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13925,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13933,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-13964,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14016,1,1,2,2,0,1,1.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14017,1,1,2,2,0,1,1.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14155,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14238,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14382,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14411,1,1,2,2,0,1,1.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14534,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14580,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14608,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14667,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14672,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14730,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14752,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14787,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14855,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14997,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-14999,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15061,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15202,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15213,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15252,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15320,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15347,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15388,0,0,0,7,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15400,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15498,1,1,5,5,0,1,0.25,0,0
claude-sonnet-4-20250514,44,none,django__django-15695,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15738,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15781,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15789,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15790,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,none,django__django-15814,1,1,3,3,0,1,0.5,0,0
claude-sonnet-4-20250514,44,C2_calibrated,astropy__astropy-12907,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,astropy__astropy-14182,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,astropy__astropy-14365,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,astropy__astropy-14995,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,astropy__astropy-6938,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,astropy__astropy-7746,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-10914,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-10924,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11001,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11019,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11039,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11049,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11099,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11133,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11179,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11283,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11422,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11564,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11583,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11620,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11630,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11742,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11797,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11815,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11848,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11905,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11910,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11964,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-11999,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12113,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12125,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12184,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12284,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12286,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12308,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12453,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12470,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12497,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12589,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12700,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12708,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12747,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12856,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12908,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-12983,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13028,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13033,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13158,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13220,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13230,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13265,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13315,1,1,6,6,0,1,0.2,1,4
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13321,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13401,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13447,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13448,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13551,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13590,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13658,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13660,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13710,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13757,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13768,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13925,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13933,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-13964,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14016,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14017,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14155,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14238,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14382,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14411,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14534,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14580,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14608,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14667,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14672,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14730,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14752,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14787,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14855,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14997,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-14999,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15061,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15202,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15213,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15252,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15320,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15347,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15388,1,1,4,4,0,1,0.3333,1,2
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15400,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15498,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15695,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15738,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15781,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15789,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15790,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,C2_calibrated,django__django-15814,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,astropy__astropy-12907,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,astropy__astropy-14182,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,astropy__astropy-14365,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,astropy__astropy-14995,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,astropy__astropy-6938,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,astropy__astropy-7746,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-10914,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-10924,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11001,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11019,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11039,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11049,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-11099,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11133,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11179,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11283,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11422,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11564,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-11583,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11620,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11630,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11742,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11797,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11815,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11848,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11905,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11910,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-11964,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-11999,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-12113,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12125,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12184,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12284,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12286,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12308,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12453,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12470,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12497,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12589,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12700,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12708,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12747,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12856,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12908,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-12983,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13028,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13033,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13158,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13220,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13230,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13265,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13315,1,1,6,6,0,1,0.2,1,4
